,Squad,Comp,Player,Pos,Age,MP,Starts_Playing_Time,Min_Playing_Time,Mins_Per_90_Playing_Time,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per_Minutes,Ast_Per_Minutes,G+A_Per_Minutes,G_minus_PK_Per_Minutes,G+A_minus_PK_Per_Minutes,MP_Playing_Time
9,2022 Canada,WCQ — CONCACAF M,Steven Vitória,DF,35.0,12.0,11,1044.0,11.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,2022 Canada,WCQ — CONCACAF M,Jonathan Osorio,"MF,FW",29.0,16.0,11,908.0,10.1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.1,0.2,
11,2022 Canada,WCQ — CONCACAF M,Mark-Anthony Kaye,MF,27.0,15.0,11,854.0,9.5,2.0,3.0,2.0,0.0,1.0,4.0,1.0,0.21,0.32,0.53,0.21,0.53,
12,2022 Canada,WCQ — CONCACAF M,Kamal Miller,DF,24.0,13.0,10,953.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2022 Canada,WCQ — CONCACAF M,Atiba Hutchinson,"MF,DF",38.0,11.0,8,761.0,8.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,
14,2022 Canada,WCQ — CONCACAF M,Scott Kennedy,DF,24.0,8.0,7,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2022 Canada,WCQ — CONCACAF M,Junior Hoilett,"MF,FW",31.0,13.0,7,591.0,6.6,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.46,0.15,0.61,0.3,0.46,
16,2022 Canada,WCQ — CONCACAF M,Doneil Henry,DF,28.0,8.0,7,560.0,6.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022 Canada,WCQ — CONCACAF M,Maxime Crépeau,GK,27.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022 Canada,WCQ — CONCACAF M,Liam Millar,MF,22.0,7.0,5,329.0,3.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,
19,2022 Canada,WCQ — CONCACAF M,Samuel Piette,MF,27.0,8.0,4,330.0,3.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022 Canada,WCQ — CONCACAF M,Lucas Cavallini,FW,29.0,10.0,3,319.0,3.5,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.41,0.0,1.41,1.41,1.41,
21,2022 Canada,WCQ — CONCACAF M,David Wotherspoon,MF,32.0,8.0,3,310.0,3.4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.29,0.87,1.16,0.29,1.16,
22,2022 Canada,WCQ — CONCACAF M,Frank Sturing,DF,24.0,2.0,2,180.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,
23,2022 Canada,WCQ — CONCACAF M,Liam Fraser,DF,23.0,5.0,1,211.0,2.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.43,0.0,0.43,
24,2022 Canada,WCQ — CONCACAF M,Theo Corbeanu,MF,19.0,3.0,1,119.0,1.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76,0.0,0.76,0.76,0.76,
25,2022 Canada,WCQ — CONCACAF M,Derek Cornelius,"DF,FW",24.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Canada,WCQ — CONCACAF M,Ricardo Ferreira,DF,29.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022 Canada,WCQ — CONCACAF M,Dayne St. Clair,GK,24.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Canada,WCQ — CONCACAF M,Ismaël Koné,MF,19.0,2.0,1,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Canada,WCQ — CONCACAF M,Zachary Brault-Guillard,"DF,MF",23.0,2.0,0,65.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.38,0.0,1.38,1.38,1.38,
30,2022 Canada,WCQ — CONCACAF M,Ike Ugbo,FW,23.0,4.0,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,2022 Canada,WCQ — CONCACAF M,Charles-Andréas Brym,FW,23.0,3.0,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,2022 Canada,WCQ — CONCACAF M,Jacob Shaffelburg,MF,22.0,2.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,2022 Canada,WCQ — CONCACAF M,Cristián Gutiérrez,DF,24.0,0.0,0,,,,,,,,,,,,,,,
34,2022 Canada,WCQ — CONCACAF M,Jayson Leutwiler,GK,32.0,0.0,0,,,,,,,,,,,,,,,
35,2022 Canada,WCQ — CONCACAF M,Jayden Nelson,MF,19.0,0.0,0,,,,,,,,,,,,,,,
36,2022 Canada,WCQ — CONCACAF M,James Pantemis,GK,24.0,0.0,0,,,,,,,,,,,,,,,
37,2022 Canada,WCQ — CONCACAF M,Joel Waterman,DF,26.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Croatia,WCQ — UEFA M,Marcelo Brozović,MF,29.0,9.0,9,758.0,8.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,
1,2022 Croatia,WCQ — UEFA M,Ivan Perišić,"MF,FW",32.0,10.0,8,720.0,8.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.37,0.25,0.62,0.37,0.62,
2,2022 Croatia,WCQ — UEFA M,Andrej Kramarić,"FW,MF",30.0,9.0,7,564.0,6.3,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.32,0.48,0.8,0.32,0.8,
3,2022 Croatia,WCQ — UEFA M,Mario Pašalić,"MF,DF",26.0,10.0,7,544.0,6.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,0.33,0.83,0.5,0.83,
4,2022 Croatia,WCQ — UEFA M,Josip Juranović,DF,26.0,7.0,6,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2022 Croatia,WCQ — UEFA M,Nikola Vlašić,"MF,FW",24.0,10.0,6,566.0,6.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,
6,2022 Croatia,WCQ — UEFA M,Dominik Livaković,GK,27.0,6.0,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,2022 Croatia,WCQ — UEFA M,Luka Modrić,MF,36.0,7.0,6,533.0,5.9,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.51,0.34,0.84,0.34,0.68,
8,2022 Croatia,WCQ — UEFA M,Dejan Lovren,"DF,MF",32.0,6.0,6,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2022 Croatia,WCQ — UEFA M,Mateo Kovačić,"MF,FW",27.0,7.0,6,496.0,5.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,2022 Croatia,WCQ — UEFA M,Duje Ćaleta-Car,DF,25.0,6.0,5,457.0,5.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,
11,2022 Croatia,WCQ — UEFA M,Borna Sosa,DF,24.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2022 Croatia,WCQ — UEFA M,Domagoj Vida,DF,32.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2022 Croatia,WCQ — UEFA M,Joško Gvardiol,DF,20.0,4.0,4,360.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,
14,2022 Croatia,WCQ — UEFA M,Borna Barišić,DF,29.0,5.0,4,349.0,3.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.26,0.26,0.0,0.26,
15,2022 Croatia,WCQ — UEFA M,Mislav Oršić,"MF,FW",29.0,7.0,2,276.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,
16,2022 Croatia,WCQ — UEFA M,Ivo Grbić,GK,26.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022 Croatia,WCQ — UEFA M,Ivica Ivušić,GK,26.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
18,2022 Croatia,WCQ — UEFA M,Josip Stanišić,DF,21.0,3.0,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022 Croatia,WCQ — UEFA M,Luka Ivanušec,"MF,FW",23.0,5.0,2,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20,2022 Croatia,WCQ — UEFA M,Šime Vrsaljko,DF,30.0,2.0,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022 Croatia,WCQ — UEFA M,Ante Budimir,FW,30.0,3.0,2,131.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022 Croatia,WCQ — UEFA M,Marko Livaja,MF,28.0,7.0,1,201.0,2.2,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.9,0.45,1.34,0.9,1.34,
23,2022 Croatia,WCQ — UEFA M,Josip Brekalo,MF,23.0,6.0,1,199.0,2.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.45,0.9,0.45,0.9,
24,2022 Croatia,WCQ — UEFA M,Lovro Majer,FW,24.0,2.0,1,97.0,1.1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.86,0.0,1.86,1.86,1.86,
25,2022 Croatia,WCQ — UEFA M,Antonio Čolak,FW,28.0,2.0,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Croatia,WCQ — UEFA M,Dario Melnjak,DF,29.0,1.0,1,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022 Croatia,WCQ — UEFA M,Milan Badelj,MF,32.0,1.0,1,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Croatia,WCQ — UEFA M,Bruno Petković,FW,27.0,2.0,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Croatia,WCQ — UEFA M,Kristijan Jakić,MF,24.0,2.0,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,2022 Croatia,WCQ — UEFA M,Kristijan Lovrić,FW,26.0,1.0,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,2022 Croatia,WCQ — UEFA M,Mile Škorić,"DF,MF",30.0,1.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,2022 Croatia,WCQ — UEFA M,Luka Sučić,MF,19.0,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,2022 Croatia,WCQ — UEFA M,Lovre Kalinić,GK,31.0,0.0,0,,,,,,,,,,,,,,,
34,2022 Croatia,WCQ — UEFA M,Nikola Moro,MF,23.0,0.0,0,,,,,,,,,,,,,,,
35,2022 Croatia,WCQ — UEFA M,Marin Pongračić,DF,24.0,0.0,0,,,,,,,,,,,,,,,
36,2022 Croatia,WCQ — UEFA M,Simon Sluga,GK,28.0,0.0,0,,,,,,,,,,,,,,,
37,2022 Croatia,WCQ — UEFA M,Filip Uremović,DF,24.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Morocco,WCQ — CAF M,Nayef Aguerd,DF,25.0,8.0,8,720.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,
1,2022 Morocco,WCQ — CAF M,Yassine Bounou,GK,30.0,8.0,8,672.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,2022 Morocco,WCQ — CAF M,Sofyan Amrabat,MF,25.0,8.0,7,651.0,7.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,2022 Morocco,WCQ — CAF M,Romain Saïss,DF,31.0,7.0,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,2022 Morocco,WCQ — CAF M,Achraf Hakimi,"DF,MF",23.0,7.0,7,621.0,6.9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,
5,2022 Morocco,WCQ — CAF M,Ryan Mmaee,"FW,MF",24.0,8.0,7,524.0,5.8,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.69,0.34,1.03,0.52,0.86,
6,2022 Morocco,WCQ — CAF M,Adam Masina,"DF,MF",28.0,7.0,6,542.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.17,0.0,0.17,
7,2022 Morocco,WCQ — CAF M,Imran Louza,MF,22.0,6.0,6,460.0,5.1,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.39,0.2,0.59,0.2,0.39,
8,2022 Morocco,WCQ — CAF M,Aymen Barkok,MF,23.0,6.0,6,432.0,4.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,
9,2022 Morocco,WCQ — CAF M,Ayoub El Kaabi,FW,28.0,7.0,5,443.0,4.9,5.0,3.0,5.0,0.0,0.0,0.0,0.0,1.02,0.61,1.63,1.02,1.63,
10,2022 Morocco,WCQ — CAF M,Ilias Chair,MF,24.0,5.0,4,287.0,3.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.31,0.0,0.31,0.31,0.31,
11,2022 Morocco,WCQ — CAF M,Selim Amallah,MF,25.0,6.0,2,291.0,3.2,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.62,0.0,0.62,0.62,0.62,
12,2022 Morocco,WCQ — CAF M,Souffian El Karouani,DF,21.0,3.0,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,2022 Morocco,WCQ — CAF M,Youssef En-Nesyri,FW,24.0,2.0,2,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2022 Morocco,WCQ — CAF M,Jawad El Yamiq,DF,29.0,2.0,2,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15,2022 Morocco,WCQ — CAF M,Sofiane Boufal,FW,28.0,8.0,1,190.0,2.1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.47,0.47,0.95,0.47,0.95,
16,2022 Morocco,WCQ — CAF M,Samy Mmaee,DF,25.0,2.0,1,173.0,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
17,2022 Morocco,WCQ — CAF M,Munir El Haddadi,FW,26.0,4.0,1,149.0,1.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,0.0,0.6,0.6,0.6,
18,2022 Morocco,WCQ — CAF M,Sofiane Alakouch,DF,23.0,3.0,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19,2022 Morocco,WCQ — CAF M,Tarik Tissoudali,FW,28.0,2.0,1,100.0,1.1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.8,0.9,2.7,1.8,2.7,
20,2022 Morocco,WCQ — CAF M,Sofian Chakla,DF,28.0,1.0,1,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,
21,2022 Morocco,WCQ — CAF M,Azzedine Ounahi,MF,21.0,1.0,1,90.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,
22,2022 Morocco,WCQ — CAF M,Zakaria Aboukhlal,MF,21.0,3.0,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23,2022 Morocco,WCQ — CAF M,Adel Taarabt,MF,32.0,1.0,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022 Morocco,WCQ — CAF M,Fayçal Fajr,MF,33.0,5.0,0,80.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.13,0.0,1.13,
25,2022 Morocco,WCQ — CAF M,Munir,GK,32.0,1.0,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Morocco,WCQ — CAF M,Achraf Bencharki,FW,27.0,4.0,0,31.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,0.0,2.9,
27,2022 Morocco,WCQ — CAF M,Yahya Attiat Allah,DF,26.0,1.0,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Morocco,WCQ — CAF M,Mohamed Chibi,DF,29.0,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Morocco,WCQ — CAF M,Ayoub El Amloud,DF,27.0,0.0,0,,,,,,,,,,,,,,,
30,2022 Morocco,WCQ — CAF M,Yahya Jabrane,MF,,0.0,0,,,,,,,,,,,,,,,
31,2022 Morocco,WCQ — CAF M,Youssef Maleh,MF,23.0,0.0,0,,,,,,,,,,,,,,,
32,2022 Morocco,WCQ — CAF M,Soufiane Rahimi,FW,25.0,0.0,0,,,,,,,,,,,,,,,
33,2022 Morocco,WCQ — CAF M,Ahmed Reda Tagnaouti,GK,25.0,0.0,0,,,,,,,,,,,,,,,
34,2022 Morocco,WCQ — CAF M,Sami Tlemcani,GK,17.0,0.0,0,,,,,,,,,,,,,,,
35,2022 Morocco,WCQ — CAF M,Anas Zniti,GK,33.0,0.0,0,,,,,,,,,,,,,,,
0,2022 Brazil,WCQ — CONMEBOL M,Marquinhos,DF,27.0,14.0,14,1181.0,13.1,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15,
1,2022 Brazil,WCQ — CONMEBOL M,Danilo,DF,30.0,13.0,13,1128.0,12.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,
2,2022 Brazil,WCQ — CONMEBOL M,Lucas Paquetá,MF,24.0,14.0,11,955.0,10.6,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.28,0.09,0.38,0.28,0.38,
3,2022 Brazil,WCQ — CONMEBOL M,Neymar,"FW,MF",29.0,10.0,10,900.0,10.0,8.0,8.0,4.0,4.0,4.0,4.0,0.0,0.8,0.8,1.6,0.4,1.2,
4,2022 Brazil,WCQ — CONMEBOL M,Thiago Silva,DF,37.0,11.0,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2022 Brazil,WCQ — CONMEBOL M,Alex Sandro,DF,31.0,10.0,9,811.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,2022 Brazil,WCQ — CONMEBOL M,Casemiro,MF,29.0,9.0,9,788.0,8.8,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,
7,2022 Brazil,WCQ — CONMEBOL M,Alisson,GK,29.0,8.0,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,2022 Brazil,WCQ — CONMEBOL M,Éder Militão,DF,24.0,8.0,8,700.0,7.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,2022 Brazil,WCQ — CONMEBOL M,Fred,MF,28.0,8.0,8,589.0,6.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,
10,2022 Brazil,WCQ — CONMEBOL M,Gabriel Jesus,"FW,MF",24.0,11.0,7,607.0,6.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,
11,2022 Brazil,WCQ — CONMEBOL M,Fabinho,MF,28.0,9.0,6,535.0,5.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,2022 Brazil,WCQ — CONMEBOL M,Richarlison,"FW,MF",24.0,8.0,6,530.0,5.9,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.02,0.0,1.02,1.02,1.02,
13,2022 Brazil,WCQ — CONMEBOL M,Ederson,GK,28.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,2022 Brazil,WCQ — CONMEBOL M,Gabriel Barbosa,FW,25.0,8.0,5,437.0,4.9,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.41,0.0,0.41,0.21,0.21,
15,2022 Brazil,WCQ — CONMEBOL M,Raphinha,"MF,FW",25.0,7.0,5,419.0,4.7,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.64,0.43,1.07,0.64,1.07,
16,2022 Brazil,WCQ — CONMEBOL M,Roberto Firmino,FW,30.0,6.0,5,405.0,4.5,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.67,0.22,0.89,0.67,0.89,
17,2022 Brazil,WCQ — CONMEBOL M,Vinicius Júnior,"MF,FW",21.0,7.0,5,404.0,4.5,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.22,0.0,0.22,0.22,0.22,
18,2022 Brazil,WCQ — CONMEBOL M,Philippe Coutinho,"MF,FW",29.0,6.0,5,329.0,3.7,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.82,0.0,0.82,0.55,0.55,
19,2022 Brazil,WCQ — CONMEBOL M,Everton Ribeiro,MF,32.0,9.0,4,396.0,4.4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,
20,2022 Brazil,WCQ — CONMEBOL M,Wéverton,GK,34.0,4.0,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21,2022 Brazil,WCQ — CONMEBOL M,Douglas Luiz,MF,23.0,6.0,4,352.0,3.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,2022 Brazil,WCQ — CONMEBOL M,Renan Lodi,DF,23.0,4.0,4,323.0,3.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,
23,2022 Brazil,WCQ — CONMEBOL M,Matheus Cunha,FW,22.0,6.0,3,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24,2022 Brazil,WCQ — CONMEBOL M,Antony,MF,21.0,9.0,2,321.0,3.6,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.56,0.28,0.84,0.56,0.84,
25,2022 Brazil,WCQ — CONMEBOL M,Dani Alves,DF,38.0,4.0,2,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,2022 Brazil,WCQ — CONMEBOL M,Gerson,MF,24.0,4.0,2,230.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
27,2022 Brazil,WCQ — CONMEBOL M,Alex Telles,DF,29.0,5.0,2,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28,2022 Brazil,WCQ — CONMEBOL M,Guilherme Arana,DF,24.0,3.0,2,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,2022 Brazil,WCQ — CONMEBOL M,Lucas Veríssimo,DF,26.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,2022 Brazil,WCQ — CONMEBOL M,Bruno Guimarães,MF,24.0,6.0,2,176.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.51,1.02,1.53,0.51,1.53,
31,2022 Brazil,WCQ — CONMEBOL M,Emerson,DF,23.0,3.0,2,123.0,1.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
32,2022 Brazil,WCQ — CONMEBOL M,Everton Soares,FW,25.0,5.0,1,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,2022 Brazil,WCQ — CONMEBOL M,Arthur Melo,MF,25.0,2.0,1,104.0,1.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.87,0.87,
34,2022 Brazil,WCQ — CONMEBOL M,Allan,MF,31.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,2022 Brazil,WCQ — CONMEBOL M,Rodrigo Caio,"DF,MF",28.0,1.0,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,2022 Brazil,WCQ — CONMEBOL M,Rodrygo,"FW,MF",21.0,3.0,0,55.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.64,0.0,1.64,1.64,1.64,
37,2022 Brazil,WCQ — CONMEBOL M,Martinelli,MF,20.0,2.0,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,2022 Brazil,WCQ — CONMEBOL M,Felipe,DF,32.0,1.0,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,2022 Brazil,WCQ — CONMEBOL M,Pedro,FW,24.0,1.0,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
